TaxLevel	Taxs	P.adj	Diff	Cmean	Mmean	Groups	Log2Change
Genus	g_Actibacter	0.659890312952296	-0.445023524668204	0.315248475016823	0.345844274876584	T05C_vs_T05M	-0.134
Genus	g_Halodesulfovibrio	9.23504964556143e-06	5.98677171778255	1.07001836786281	0	T05C_vs_T05M	13.385
Genus	g_Desulfobulbus	0.00478390453205443	3.07703040579699	0.0926739016767688	0.0441826894509031	T05C_vs_T05M	1.067
Genus	g_Psychrilyobacter	0.802198647501291	-0.252295918156106	0.75429519221344	0.825432883746403	T05C_vs_T05M	-0.13
Genus	g_Sva0081_sediment_group	0.247371807042321	-1.17483382660915	0.29560942261806	0.35351227522752	T05C_vs_T05M	-0.258
Genus	g_Draconibacterium	1.39986252889115e-08	9.39377190639406	1.23166354089488	0.0285531821823677	T05C_vs_T05M	5.426
Genus	g_Aquibacter	0.000267720700749886	-4.13742567037196	0.172872375830969	0.371221703761882	T05C_vs_T05M	-1.102
Genus	g_unclassified_o_Peptostreptococcales-Tissierellales	2.23111939983128e-08	8.91825287078865	0.595513632909853	0.0493686651514419	T05C_vs_T05M	3.59
Genus	g_norank_f_norank_o_norank_c_KD4-96	0.808423704288231	0.244619822243106	0.243663314655233	0.230809075764957	T05C_vs_T05M	0.078
Genus	g_Sunxiuqinia	0.000933599373328728	3.59464371288948	1.33413290537932	0.55866507410805	T05C_vs_T05M	1.256
Genus	g_norank_f_Bacteroidetes_BD2-2	0.749237113391347	-0.322129398872322	0.165574887657032	0.174533424389597	T05C_vs_T05M	-0.076
Genus	g_norank_f_norank_o_Desulfitobacteriales	8.86720375858297e-05	4.95114644225403	0.224814122074275	0	T05C_vs_T05M	11.135
Genus	g_Clostridium_sensu_stricto_7	3.55329519414295e-05	5.36336339494456	1.02168592262329	0.00306585687777203	T05C_vs_T05M	8.334
Genus	g_norank_f_Flavobacteriaceae	0.173617147266341	1.41049053018651	0.275611229122884	0.172516274228218	T05C_vs_T05M	0.676
Genus	g_Maribacter	0.0102917481072116	-2.70067561677642	0.14055617762949	0.212105806683975	T05C_vs_T05M	-0.593
Genus	g_norank_f_Microtrichaceae	0.367791162868819	-0.911477422593862	0.168856188838367	0.194468410670744	T05C_vs_T05M	-0.204
Genus	g_norank_f_Paludibacteraceae	0.00799094664987095	2.96006939875394	1.24365815863391	0.0700670120372372	T05C_vs_T05M	4.148
Genus	g_norank_f_unclassified	0.019656603148704	-2.43803642473143	0.151179083966021	0.222462760272277	T05C_vs_T05M	-0.557
Genus	g_Amnipila	7.43181609680483e-11	12.8789849709937	0.916284551979386	0.00544604939018965	T05C_vs_T05M	7.368
Genus	g_unclassified_f_Rhodobacteraceae	0.000713620013131147	-3.70154300074924	0.111523426124745	0.207174386206802	T05C_vs_T05M	-0.893
Genus	g_Sediminispirochaeta	0.916709934941457	-0.105288822620786	0.00825060857672084	0.00851766193997982	T05C_vs_T05M	-0.045
Genus	g_norank_f_norank_o_Saccharimonadales	0.00145216877889398	-3.48675527373131	0.120242296500956	0.215171537428675	T05C_vs_T05M	-0.839
Genus	g_Anaerovorax	7.03558037108209e-06	6.11530968236992	0.0917268546872295	0	T05C_vs_T05M	9.843
Genus	g_Boseongicola	0.000151278394149597	-4.27917149397688	0.0942914510771851	0.185943723088087	T05C_vs_T05M	-0.979
Genus	g_Fusibacter	0.496383473719389	-0.690246330178464	0.225929512666614	0.271227213295985	T05C_vs_T05M	-0.264
Genus	g_Ilyobacter	0.681107695331006	0.414753028605202	0.0336278251726662	0.0268863115735632	T05C_vs_T05M	0.322
Genus	g_unclassified_o_Sphingobacteriales	2.67202969482611e-07	7.74810384393217	0.234831847231192	0.00142077835652353	T05C_vs_T05M	7.271
Genus	g_Halioglobus	0.000489003714617227	-3.81388233645099	0.133979684496021	0.242591981457111	T05C_vs_T05M	-0.856
Genus	g_norank_f_Coriobacteriales_Incertae_Sedis	0.298559160569579	-1.06878221308377	0	0.362590447432542	T05C_vs_T05M	-11.825
Genus	g_unclassified_f_Desulfocapsaceae	0.00732301186276354	-2.84106375979203	0.114219511052924	0.203470734537294	T05C_vs_T05M	-0.832
Genus	g_Sva0996_marine_group	0.299921801581249	-1.05110882004202	0.114127122983559	0.135649331426852	T05C_vs_T05M	-0.249
Genus	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota	0.0107752002278029	-2.689496069968	0.116074400892079	0.190197094360607	T05C_vs_T05M	-0.712
Genus	g_Anaeromicrobium	1.63539572313021e-05	5.71873217830158	0.260650837756423	0.00212145369695039	T05C_vs_T05M	6.875
Genus	g_norank_f_Saprospiraceae	0.0070331793211414	-2.85218241781141	0.0978461225346948	0.154248708378837	T05C_vs_T05M	-0.656
Genus	g_Carboxylicivirga	0.000111477035301074	4.83790173505346	0.250213257590984	0.027135916897174	T05C_vs_T05M	3.2
Genus	g_unclassified_c_Clostridia	0.0273876618465293	2.35146856860296	0.00567168400583085	0.00141217260840496	T05C_vs_T05M	1.932
Genus	g_norank_f_norank_o_norank_c_norank_p_Marinimicrobia_SAR406_clade	0.764207314921791	0.302258419857257	0.00660845402905054	0.00591038166642169	T05C_vs_T05M	0.159
Genus	g_Subgroup_10	0.0310551554648676	-2.24050413091231	0.0879407783676138	0.12087165106485	T05C_vs_T05M	-0.458
Genus	g_norank_f_norank_o_B2M28	0.773396196047103	-0.290063141238381	0.0987219208707778	0.103221012854042	T05C_vs_T05M	-0.064
Genus	g_Rhodococcus	0.173041979953588	1.38936462571736	0.0216844752156285	0.0160471184482948	T05C_vs_T05M	0.432
Genus	g_norank_f_norank_o_Chloroplast	0.00108085704605159	-3.73548888038322	0.0424464002769965	0.111613382897036	T05C_vs_T05M	-1.393
Genus	g_unclassified_c_Gammaproteobacteria	0.522317790964043	-0.645823685476395	0.0735533639313241	0.0810194242799842	T05C_vs_T05M	-0.139
Genus	g_Subgroup_23	0.0450674242994994	-2.07312243637203	0.0804119704104355	0.111510062220039	T05C_vs_T05M	-0.471
Genus	g_unclassified_k_norank_d_Bacteria	0.789752983946025	-0.268538081451056	0.0360644833011332	0.0380397156061464	T05C_vs_T05M	-0.077
Genus	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group	0.252644931423221	-1.16168176719649	0.0881403908965349	0.103447088822305	T05C_vs_T05M	-0.231
Genus	g_Clostridium_sensu_stricto_17	1.57645628245951e-09	10.7667656767279	0.61356511690095	0.00165684251257622	T05C_vs_T05M	8.448
Genus	g_Yoonia-Loktanella	0.0280422110947025	-2.28583105539157	0.0535610489937424	0.0833933447658028	T05C_vs_T05M	-0.638
Genus	g_norank_f_Cyclobacteriaceae	0.235178147246558	-1.20643259564061	0.100727907667642	0.123773949120808	T05C_vs_T05M	-0.297
Genus	g_Sedimentibacter	0.00576667732645159	3.1098802865707	0.0309359551505957	0	T05C_vs_T05M	8.278
Genus	g_norank_f_Peptococcaceae	6.08956719250979e-06	6.18345811947995	0.462779745982498	0.00284254554038884	T05C_vs_T05M	7.297
Genus	g_unclassified_o_Bacteroidales	1.06043097654838e-08	9.38948768145847	0.369422838618557	0.0273631698876286	T05C_vs_T05M	3.75
Genus	g_norank_f_Clostridiaceae	0.180764032269726	-1.36730329358126	0.130836987784114	0.178920701269543	T05C_vs_T05M	-0.451
Genus	g_unclassified_f_Anaerovoracaceae	1.06623592961537e-06	7.03678826513998	0.217438663986915	0	T05C_vs_T05M	11.087
Genus	g_Lutimonas	0.340573317109532	-0.968453959640289	0.0729462946366472	0.0880785093054143	T05C_vs_T05M	-0.272
Genus	g_norank_f_Anaerolineaceae	0.102866362276065	-1.67718103717304	0.0509807906225717	0.0780028379824499	T05C_vs_T05M	-0.613
Genus	g_Moritella	1.65700850170465e-05	-4.9453475870592	0.101601795372113	0.194147530469652	T05C_vs_T05M	-0.934
Genus	g_norank_f_norank_o_norank_c_norank_p_NB1-j	8.56624224972899e-06	-5.5605535241333	0.0395987960981295	0.107949077815607	T05C_vs_T05M	-1.445
Genus	g_norank_f_Acidaminococcaceae	0.889746396192753	-0.139591253641579	0.0603305892361107	0.0686329834965562	T05C_vs_T05M	-0.186
Genus	g_unclassified_c_Alphaproteobacteria	0.0970922801666769	1.74001461113529	0.0629700209315795	0.0212597712438332	T05C_vs_T05M	1.562
Genus	g_norank_f_norank_o_norank_c_Subgroup_22	0.000170440725867848	-4.21989553338762	0.0639027767854019	0.120638955561641	T05C_vs_T05M	-0.916
Genus	g_RBG-16-49-21	1.53023814165396e-05	-5.42232750198747	0.00376603139082673	0.0203114073602911	T05C_vs_T05M	-2.4
Genus	g_Spirochaeta_2	0.000506238211793956	-3.85278005656977	0.0523161698444025	0.0949670019722368	T05C_vs_T05M	-0.859
Genus	g_unclassified_f_Flavobacteriaceae	0.86781652667046	0.167755796014101	0.07033123516927	0.067829134452138	T05C_vs_T05M	0.052
Genus	g_Ulvibacter	0.227741186616997	-1.22600449850409	0.0884140943089131	0.107230933330967	T05C_vs_T05M	-0.278
Genus	g_IheB3-7	0.589898515419551	-0.543963775489838	0.0743199378524504	0.0819532417123752	T05C_vs_T05M	-0.141
Genus	g_Sulfurovum	0.871869592851057	0.162888090768348	0.0422286112331067	0.0403553981873581	T05C_vs_T05M	0.065
Genus	g_norank_f_Caldilineaceae	0.000660849106475935	-3.86780425105615	0.0410370042571662	0.0918794658054971	T05C_vs_T05M	-1.161
Genus	g_Tepidibacter	0.000312592232197237	4.39121232144434	0.30053936991459	0.00355443149073616	T05C_vs_T05M	6.362
Genus	g_Halarcobacter	0.102088031777799	1.67792664989705	0.0679976704813734	0.0385325685924594	T05C_vs_T05M	0.818
Genus	g_norank_f_norank_o_Candidatus_Falkowbacteria	0.0154227395237464	-2.55913076836056	0.0207622995584471	0.0363912614752924	T05C_vs_T05M	-0.807
Genus	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22	0.0341515433494176	-2.19754768395552	0.0344216016419365	0.0517273279094349	T05C_vs_T05M	-0.586
Genus	g_norank_f_Lentimicrobiaceae	0.423457931840894	0.809348697157071	0.0551667523734283	0.0468082465455354	T05C_vs_T05M	0.237
Genus	g_norank_f_Hungateiclostridiaceae	0.646442741312265	0.462693039253861	0.05148482336557	0.0444663103342594	T05C_vs_T05M	0.211
Genus	g_Mangrovibacterium	0.0092374482505287	2.89709551795887	0.0612662733465244	0	T05C_vs_T05M	9.261
Genus	g_norank_f_GoM-GC232-4463-Bac1	0.00117980878282913	3.81098768495027	0.0449136402878778	0	T05C_vs_T05M	8.814
Genus	g_norank_f_norank_o_Subgroup_17	0.289808949553197	-1.07485025016089	0.0545146616868689	0.0670668328975732	T05C_vs_T05M	-0.298
Genus	g_norank_f_norank_o_BD7-8	0.109323325469245	-1.63973076490178	0.042406822484819	0.0538348797955366	T05C_vs_T05M	-0.344
Genus	g_norank_f_Rhodothermaceae	0.226680779023851	-1.22899992640105	0.0478453203739521	0.0585673573406576	T05C_vs_T05M	-0.291
Genus	g_Colidextribacter	5.11496563734993e-08	8.65425249040084	0.413268914186	0	T05C_vs_T05M	12.013
Genus	g_norank_f_norank_o_norank_c_OM190	0.0116172447328278	-2.65864279548293	0.0358567043464555	0.0571419113983579	T05C_vs_T05M	-0.671
Genus	g_norank_f_Christensenellaceae	0.00187826262033119	-3.35542985872291	0.0214853729011025	0.0465389238022728	T05C_vs_T05M	-1.111
Genus	g_unclassified_f_Peptostreptococcaceae	1.78360208543983e-05	5.67966303998367	0.0411641548727354	0	T05C_vs_T05M	8.689
Genus	g_Ralstonia	0.0514161844467569	-2.01208347958904	0.0115386726623146	0.0183943439518023	T05C_vs_T05M	-0.668
Genus	g_norank_f_Anaerovoracaceae	2.19512099548159e-06	6.60169218385867	0.087759166244988	0.00543768773769681	T05C_vs_T05M	3.988
Genus	g_unclassified_f_Halieaceae	0.000107863213350938	-4.32517663241219	0.0379308873885041	0.0691680423367328	T05C_vs_T05M	-0.865
Genus	g_norank_f_norank_o_Syntrophobacterales	0.0182787886943538	-2.4730299946337	0.0497149584540289	0.0751238319392105	T05C_vs_T05M	-0.595
Genus	g_Lutibacter	0.000194613504491798	-4.29499383625971	0.0224081166408185	0.0609741328445348	T05C_vs_T05M	-1.44
Genus	g_unclassified_p_Firmicutes	0.00761091977338431	-2.98495674113885	0	0.00378255585857006	T05C_vs_T05M	-5.279
Genus	g_norank_f_norank_o_Candidatus_Kaiserbacteria	0.00263719463908573	-3.28021986762398	0.0316084345158144	0.0601930341612276	T05C_vs_T05M	-0.927
Genus	g_norank_f_norank_o_OPB41	0.308307033263063	-1.03371009033435	0.032103858226521	0.0406270167439675	T05C_vs_T05M	-0.339
Genus	g_OM27_clade	0.153691848564682	-1.46002048435759	0.0299341022718626	0.039728534107599	T05C_vs_T05M	-0.407
Genus	g_norank_f_norank_o_norank_c_BD2-11_terrestrial_group	0.00466342329947012	-3.03241010893664	0.0297126040104568	0.0519737716283246	T05C_vs_T05M	-0.805
Genus	g_LCP-80	0.0577666272794518	-1.9675533907027	0.03556674680077	0.0503424221412627	T05C_vs_T05M	-0.5
Genus	g_unclassified_f_Erysipelotrichaceae	0.0413685159265683	-2.16821826260012	0.0204914901576775	0.0504574837727231	T05C_vs_T05M	-1.296
Genus	g_Pseudoruegeria	0.0367354552840404	-2.16788347124307	0.0231138676893004	0.0375421230186281	T05C_vs_T05M	-0.697
Genus	g_Prolixibacter	0.89147371378555	-0.137432240775763	0.00542339533293508	0.00565317912166469	T05C_vs_T05M	-0.059
Genus	g_norank_f_norank_o_SBR1031	0.00209678443105072	-3.43563189921908	0.024042520746091	0.0551025706567019	T05C_vs_T05M	-1.193
Genus	g_Cohaesibacter	0.29641077404232	-1.06372627225369	0.0103407688626001	0.0174144762984249	T05C_vs_T05M	-0.746
Genus	g_Roseobacter	3.48348395340487e-06	-5.71366060147999	0.0160357142978687	0.0434212397855124	T05C_vs_T05M	-1.431
Genus	g_norank_f_PHOS-HE36	0.304927587875056	-1.04049599096259	0.0381981107168221	0.0457865693196487	T05C_vs_T05M	-0.261
Genus	g_Muricauda	0.0174450084969866	-2.51601150184927	0.0195533847341822	0.0311964720481666	T05C_vs_T05M	-0.671
Genus	g_Lewinella	0.00141166671453884	-3.51081377889444	0.0193232696443173	0.039206242816427	T05C_vs_T05M	-1.017
Genus	g_Desulfopila	0.0229780780438759	2.42160737442501	0.0280628950697833	0.0158018704686695	T05C_vs_T05M	0.825
Genus	g_norank_f_norank_o_0319-6G20	0.0159235805177048	-2.6463944311762	0	0.00213307925471571	T05C_vs_T05M	-4.481
Genus	g_Candidatus_Thiobios	0.212775986378846	-1.26726595602766	0.0193419848100443	0.0254847008703242	T05C_vs_T05M	-0.396
Genus	g_Desulfobacterium	0.000317535764667091	4.38619338945803	0.0117696416274735	0	T05C_vs_T05M	6.891
Genus	g_Romboutsia	0.00674521982343414	2.98710662578787	0.0580426025552754	0.0306864860739742	T05C_vs_T05M	0.917
Genus	g_Silicimonas	0.00117092421257518	-3.56680211165821	0.0148619918124339	0.0354178759425392	T05C_vs_T05M	-1.247
Genus	g_Desulfosarcina	0.017478685772018	-2.54231805974472	0.0185931983628999	0.0338075756182897	T05C_vs_T05M	-0.859
Genus	g_norank_f_norank_o_Sva1033	0.118731173620006	-1.59646034863566	0.0231185397451666	0.0318806992537471	T05C_vs_T05M	-0.462
Genus	g_unclassified_o_Microtrichales	0.621096464663945	-0.49837277909949	0.0301844319721615	0.0333128493169201	T05C_vs_T05M	-0.142
Genus	g_norank_f_norank_o_norank_c_P9X2b3D02	0.0859994303190389	-1.76394787021323	0.0259499149191023	0.0363584144750305	T05C_vs_T05M	-0.485
Genus	g_Urania-1B-19_marine_sediment_group	0.0214498435454633	-2.39907312531759	0.0273629240553681	0.0415723797727906	T05C_vs_T05M	-0.602
Genus	g_Desulforhopalus	0.086186646807667	1.76512545427278	0.00849403578029358	0.00472713211060492	T05C_vs_T05M	0.832
Genus	g_Thiogranum	0.951824561883549	-0.0608307758452929	0.0221655322801943	0.022447319234142	T05C_vs_T05M	-0.018
Genus	g_norank_f_norank_o_Clostridia_vadinBB60_group	0.525383167027903	0.641022804872001	0.0101501833473021	0.00805414375802029	T05C_vs_T05M	0.33
Genus	g_norank_f_norank_o_SZB50	0.77334529928222	-0.290062709935129	0.0285328962762112	0.0304779245925237	T05C_vs_T05M	-0.095
Genus	g_Desulfuromusa	0.00411633155552585	-3.07631187378991	0.0193459055130722	0.0361526298535766	T05C_vs_T05M	-0.899
Genus	g_unclassified_f_norank_o_Peptostreptococcales-Tissierellales	0.0871535169649	-1.79439798323073	0.00637921968093983	0.0217286251424966	T05C_vs_T05M	-1.752
Genus	g_norank_f_Kiloniellaceae	0.147422186781055	-1.48084508824536	0.0169511477556134	0.0224326114680189	T05C_vs_T05M	-0.402
Genus	g_Marinicella	6.21411029605666e-07	-6.64788800054094	0.00448075697314967	0.0283451330004554	T05C_vs_T05M	-2.635
Genus	g_Marinobacter	0.427617129290924	-0.801877012967797	0.00164354391697091	0.00235563598862458	T05C_vs_T05M	-0.494
Genus	g_Desulfomicrobium	2.05720727154658e-06	6.70949565847575	0.0237784184930005	0	T05C_vs_T05M	7.9
Genus	g_Halomonas	0.000554864537502011	-4.14131353622861	0	0.0063706420396565	T05C_vs_T05M	-6.016
Genus	g_norank_f_Calditrichaceae	0.0939675890855104	1.724993529764	0.0393697168128389	0.0269275973056739	T05C_vs_T05M	0.546
Genus	g_norank_f_Gemmatimonadaceae	0.300916239925231	1.05016545409191	0.0259189859852982	0.0215014760367854	T05C_vs_T05M	0.268
Genus	g_norank_f_norank_o_norank_c_Subgroup_21	0.0173384124418126	-2.49256275971072	0.0158168075524447	0.0302589266413231	T05C_vs_T05M	-0.932
Genus	g_norank_f_norank_o_Gaiellales	0.595783797636938	-0.534976452036082	0.023090900484808	0.025741330281731	T05C_vs_T05M	-0.156
Genus	g_norank_f_Rhodobacteraceae	0.084148430094985	-1.77387211879292	0.0165121549042361	0.0243330751429043	T05C_vs_T05M	-0.557
Genus	g_norank_f_norank_o_norank_c_Gracilibacteria	0.0576975200999609	-1.96638540860924	0.0134405854573929	0.0217396029825263	T05C_vs_T05M	-0.69
Genus	g_Idiomarina	0.955777572413742	-0.0559632691483692	0.00917690834422096	0.00944592905120535	T05C_vs_T05M	-0.041
Genus	g_Truepera	0.683863347473018	-0.410688403278929	0.0181467323043391	0.0196005147341833	T05C_vs_T05M	-0.111
Genus	g_Ruegeria	0.0478109466223131	-2.04885494571892	0.0139145526356242	0.0224437739194672	T05C_vs_T05M	-0.686
Genus	g_Ferrimonas	0.6084791441364	-0.516528222667232	0.030138019613983	0.0337812794097721	T05C_vs_T05M	-0.164
Genus	g_Labilibacter	0.00308337077491601	3.38853645872545	0.153187831376192	0	T05C_vs_T05M	10.582
Genus	g_Maritimimonas	0.119948940778381	-1.59168808389927	0.0155670716094607	0.0224057928946888	T05C_vs_T05M	-0.523
Genus	g_Croceitalea	0.00166509077001469	-3.44282287900588	0.0136885077306115	0.0297720404709879	T05C_vs_T05M	-1.115
Genus	g_Jannaschia	9.84708111741179e-05	-4.67719100955405	0.00801808143388881	0.0314300158637772	T05C_vs_T05M	-1.958
Genus	g_norank_f_norank_o_KI89A_clade	0.0375932135810494	-2.16010617489162	0.0190993959148895	0.0278620022021359	T05C_vs_T05M	-0.542
Genus	g_norank_f_norank_o_Microtrichales	0.361200637551724	-0.925021305743596	0.0162932191062866	0.0200670386242822	T05C_vs_T05M	-0.299
Genus	g_unclassified_f_Sphingomonadaceae	0.000121419389561167	-4.5013036699584	0.00824310846363779	0.0226625188927979	T05C_vs_T05M	-1.448
Genus	g_norank_f_norank_o_Chitinophagales	0.0554519055207031	-1.98158662166688	0.0125078199888667	0.0203298905844538	T05C_vs_T05M	-0.696
Genus	g_unclassified_f_Saprospiraceae	6.21486171510954e-05	-4.87766162939843	0.006598912166063	0.0292928416569513	T05C_vs_T05M	-2.133
Genus	g_unclassified_f_Rhizobiaceae	0.00647107728474007	-2.97132238923695	0.0108313158672477	0.0236469469709275	T05C_vs_T05M	-1.119
Genus	g_norank_f_norank_o_Subgroup_9	0.247385297348049	1.17521869113478	0.0214596205046855	0.016309165675332	T05C_vs_T05M	0.394
Genus	g_norank_f_Propionibacteriaceae	0.755089712236252	-0.314388173795478	0.0169851622478	0.0181776201175568	T05C_vs_T05M	-0.097
Genus	g_unclassified_f_Desulfobacteraceae	0.00916231981479309	-2.79174991507312	0.0103688884816851	0.0207913150901335	T05C_vs_T05M	-0.997
Genus	g_Trichococcus	0.00494449543907157	-2.98805958521134	0.00848401778093812	0.0172434072863937	T05C_vs_T05M	-1.015
Genus	g_unclassified_f_Hungateiclostridiaceae	0.304055000795148	-1.04190486489105	0.0150926510005862	0.0193873244049544	T05C_vs_T05M	-0.359
Genus	g_Sulfitobacter	0.26844517279001	-1.12481164319948	0.0106230366784571	0.0148723544391508	T05C_vs_T05M	-0.482
Genus	g_norank_f_norank_o_norank_c_norank_p_Zixibacteria	0.525125344914735	-0.641737759976164	0.0216942921742594	0.0257985397478234	T05C_vs_T05M	-0.249
Genus	g_Crassaminicella	2.86826287244424e-06	6.54665228816578	0.0324922409993289	0	T05C_vs_T05M	8.348
Genus	g_Geothermobacter	3.62131879504031e-05	-4.74512206487762	0.00708167266519613	0.0226726333853038	T05C_vs_T05M	-1.665
Genus	g_unclassified_f_Desulfosarcinaceae	4.81125863163804e-05	-4.72779993892656	0.00660727669963085	0.0214906288589562	T05C_vs_T05M	-1.687
Genus	g_norank_f_Latescibacteraceae	0.188840959557857	-1.33831796471365	0.0186351738920239	0.0245424742010097	T05C_vs_T05M	-0.395
Genus	g_Erythrobacter	0.0058890730412702	-2.97027245194057	0.00896125501873475	0.0200745932787701	T05C_vs_T05M	-1.155
Genus	g_OM60NOR5_clade	0.00145987848900533	-3.4853630176993	0.00897113034869819	0.0221885462177027	T05C_vs_T05M	-1.297
Genus	g_Algibacter	0.0104973103417438	-2.76103257482652	0.0089592597543971	0.0212886741651901	T05C_vs_T05M	-1.239
Genus	g_norank_f_DEV007	0.743576909803239	0.329788360106792	0.0115674993791526	0.0104035590837445	T05C_vs_T05M	0.152
Genus	g_UCG-012	0.161039978565024	-1.43830913323771	0.012734705015236	0.0198469590015225	T05C_vs_T05M	-0.636
Genus	g_Zeaxanthinibacter	0.01176507953014	-2.64840185033535	0.00684959514334177	0.0148909026223337	T05C_vs_T05M	-1.109
Genus	g_norank_f_norank_o_PeM15	0.413811428581648	-0.827933497949493	0.0167496399257835	0.0200548463491865	T05C_vs_T05M	-0.258
Genus	g_Brumimicrobium	0.122471234741775	1.61648974592708	0.00730367595411364	0	T05C_vs_T05M	6.21
Genus	g_norank_f_norank_o_norank_c_norank_p_Sva0485	6.7236638070194e-07	-6.50899958053756	0.00989925971637939	0.0335384067794875	T05C_vs_T05M	-1.75
